source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
Granulocyte precursor,Dendritic cell,CD99,PILRA,0.40775126,0.015,0.13924924,0.22009866307852793,-0.04774033790347165,0.0063479855,0.82943994,1.0,0.6869485175811398
Dendritic cell,Granulocyte precursor,LGALS9,CD44,0.7249959,0.0,0.52558726,0.5200266537440263,0.27186582623847233,0.008077045,0.9042866,0.12273695345494134,0.6872561844516851
CD4 T naive,Monocyte non-classical,CD99,PILRA,0.5237656,0.0,0.24704547,0.7807896490616089,0.2667599564731302,0.011262116,0.8662634,0.12711547701491274,0.6879034769280855
CD8 T cytotoxic,CD4 T memory,MIF,TNFRSF14,0.40760615,0.104,0.1526299,0.029966537985755323,0.03182990401301805,0.0029914125,0.8358322,1.0,0.6879034769280855
Erythroid late,CD8 T cytotoxic,MIF,CD74,0.7248999,1.0,0.49386606,-0.24126658244539323,-1.0441074343038097,0.00097326783,0.9015585,1.0,0.6883480073086317
Dendritic cell,NK,TNFSF13B,HLA-DPB1,0.5132271,0.929,0.24708168,0.21544844131551108,-0.44987784723437646,0.0029874837,0.86627185,1.0,0.6888593208876929
Monocyte classical,T proliferating,IL1B,ADRB2,0.21480194,0.0,0.03326469,0.5251382986919138,0.6263012228700324,0.036742788,0.70386654,0.05789331968041655,0.6890575115916742
CD4 T memory,CD4 T memory,MIF,CD74,0.7232566,1.0,0.52307975,-0.1870861463312897,-1.3566073548175663,0.0010308396,0.9040795,1.0,0.6894404926428599
Platelet,Dendritic cell,CD99,PILRA,0.62929106,0.0,0.24709408,0.45330640152382445,0.8239051639333713,0.011264333,0.8662748,0.05789331968041655,0.6898160498694966
CD8 T cytotoxic,CD8 T memory,LCK,CD8A_CD8B,0.72312856,0.0,0.5167816,0.5926580797541336,0.9264138128376597,0.031598583,0.90355295,0.05789331968041655,0.6905334098560021
Platelet,T proliferating,TGFB1,TGFBR3,0.4557958,0.0,0.12345973,0.6207176090477327,0.8806728200373224,0.026052544,0.82075745,0.05789331968041655,0.6907738658096104
HSPC,Monocyte non-classical,CD52,SIGLEC10,0.61124915,1.0,0.24873973,0.27718844830912726,-0.6418119897523256,0.018093266,0.8666588,1.0,0.6907738658096104
Granulocyte precursor,Monocyte non-classical,LGALS9,CD47,0.4072327,0.0,0.15855607,0.2200160647476826,0.20118595554459462,0.003141843,0.838429,1.0,0.6907738658096104
HSPC,Erythroid early,GRN,TNFRSF1B,0.18786128,0.992,0.03328722,-0.049841198211998075,-0.4317722867949334,0.0014736037,0.7039371,1.0,0.6911999295930406
NK,Erythroid early,CCL4,SLC7A1,0.8692246,0.0,0.24920669,1.324244759586536,1.4067681380921846,0.099004045,0.8667671,0.0009488261037286351,0.6917323662507885
Plasmacytoid DC,NK,HLA-E,KLRC2_KLRD1,0.7226993,0.996,0.32962215,0.2799987991652478,0.13400336021200032,0.018956065,0.8821037,1.0,0.6921738090210293
Plasmacytoid DC,NK,HLA-E,KLRC2,0.7226993,0.996,0.32962215,0.2799987991652478,0.13400336021200032,0.018956065,0.8821037,1.0,0.6921738090210293
T proliferating,CD4 T memory,SIRPG,CD47,0.40688556,0.0,0.16537471,0.657764589150588,0.33108815361449745,0.020875672,0.8412606,0.07525852602720537,0.692691752942852
Plasmacytoid DC,Pre-B small,FAM3C,HLA-C,1.1206064,1.0,0.24926738,-0.05047790921236933,-0.1548123493140077,0.0030698264,0.8667812,1.0,0.692691752942852
Pre-B small,HSPC,LGALS9,SLC1A5,0.24097964,0.0,0.033406135,0.3646988005701506,0.42571143832699826,0.0052024047,0.7043086,0.36155738387926983,0.6933410230629913
Monocyte classical,Erythroid late,LGALS9,CD47,0.406864,0.0,0.16444533,0.23563890075448635,0.4869440841645607,0.0032585405,0.8408839,1.0,0.6936520262953353
Plasmacytoid DC,Monocyte non-classical,GRN,TNFRSF1A,0.6460837,0.0,0.24934123,0.8735095264087198,0.8833965152099295,0.024179924,0.86679834,0.04783400925610593,0.6936520262953353
Dendritic cell,NK,GRN,TNFRSF1B,0.824378,0.0,0.32385063,0.9130990464669533,0.8138217570110967,0.014336659,0.881182,0.05789331968041655,0.6938154337432265
B naive,Monocyte non-classical,FCER2,ITGAX_ITGB2,0.51901954,0.0,0.24936797,1.2651685539393194,1.2948932618534266,0.28088117,0.8668044,0.0015498495337453416,0.6946131867177727
CD4 T naive,Erythroid early,MIF,CD74,0.40660623,1.0,0.15699598,-0.4373520381045439,-2.0242218857318033,0.00030939386,0.837758,1.0,0.6946131867177727
Dendritic cell,Erythroid early,GRN,TNFRSF1A,0.74387705,0.0,0.09509516,0.8708495706321616,0.6345323573193092,0.009221874,0.80074704,0.0705370401884116,0.6949106449294953
T proliferating,Monocyte non-classical,FAM3C,HLA-C,1.3054835,0.009,0.3235529,0.11740617865337097,-0.06142124193903126,0.003984682,0.88113385,1.0,0.6949106449294953
HSPC,NK,HLA-E,KLRC2_KLRD1,0.7224464,1.0,0.32947862,0.2797760536532108,-0.008152900515424055,0.018947812,0.88208103,1.0,0.6954583964915864
HSPC,NK,HLA-E,KLRC2,0.7224464,1.0,0.32947862,0.2797760536532108,-0.008152900515424055,0.018947812,0.88208103,1.0,0.6954583964915864
CD8 T memory,Plasmacytoid DC,AREG,ICAM1,0.18695663,0.0,0.033494737,0.3367784831002426,0.26504091762825444,0.012048442,0.70458436,0.17457852805144697,0.695480792411093
HSPC,NK,LGALS9,CD44,0.40637547,1.0,0.16488533,0.05065776921901069,-0.18098899477268288,0.0025339012,0.84106266,1.0,0.6955752346196984
CD4 T naive,Pre-B small,PTPRC,CD22,0.63608605,0.0,0.25045976,0.2535351064307307,0.3121362775771295,0.013278911,0.8670564,0.3782828570983256,0.6955752346196984
HSPC,T proliferating,HLA-B,KIR3DL2,1.1233073,1.0,0.3233626,-0.03313094169777475,-0.5247812006988171,0.012452666,0.88110304,1.0,0.6960062836123732
Monocyte non-classical,B naive,MIF,TNFRSF14,0.4062976,0.24,0.14791414,0.024350595869320833,0.034574637940409714,0.002898988,0.83366764,1.0,0.6965381704106473
Granulocyte precursor,Plasmacytoid DC,TNFSF13B,TNFRSF17,0.452784,0.0,0.122122094,1.331207926017194,0.8273535884766111,0.1222062,0.8199548,0.024905418191014352,0.6965381704106473
T proliferating,CD4 T naive,MIF,TNFRSF14,0.6480812,0.0,0.2507917,0.2996464457915224,0.14304004533033776,0.0049152984,0.8671328,0.41429496041015457,0.6965381704106473
T activated,CD8 T cytotoxic,MIF,CD74,0.72231376,1.0,0.48919705,-0.24431569989602944,-1.2337951441235022,0.0009640666,0.90113616,1.0,0.6971024641204998
T proliferating,Plasmacytoid DC,SIRPG,CD47,0.5155855,0.0,0.2509056,0.8060776140697302,0.4971972948568552,0.03167245,0.86715895,0.05789331968041655,0.697501994500153
HSPC,NK,MDK,SORL1,0.4062138,0.0,0.16468914,1.2796730950591613,0.7800098819683561,0.055585332,0.84098303,0.03298628972698408,0.697501994500153
Platelet,T proliferating,HLA-F,KIR3DL2,0.185983,0.606,0.033602744,0.22000410237492501,0.08563056978303635,0.011445751,0.7049192,1.0,0.6976191818382532
NK,T activated,ITGAL_ITGB2,ICAM3,0.40604782,0.0,0.16017893,0.24222370703428295,0.27795777398607446,0.008713365,0.83911747,0.40689518690784615,0.6984667072977503
Erythroid early,Pre-B small,LGALS9,CD47,0.5016575,0.0,0.25152078,0.40836708907281705,0.34675332310648777,0.004983971,0.8672999,0.4028272839466377,0.6984667072977503
Pre-B large,CD8 T memory,APP,CD74,0.93435144,0.115,0.32278657,0.10420663334549077,-0.6055164201236953,0.0022587648,0.88100964,1.0,0.6992964473362246
Erythroid early,Pre-B large,TNFSF13B,HLA-DPB1,0.8465026,0.0,0.095599025,0.18412463972990087,-0.2920633632811815,0.0011558952,0.8011682,1.0,0.6992964473362246
Erythroid early,T proliferating,MIF,TNFRSF14,0.5819216,0.0,0.25171193,0.23440831241750637,0.0188029829681286,0.0049333335,0.8673436,0.6847890175910887,0.6994323092129738
Plasmacytoid DC,CD8 T memory,MIF,TNFRSF14,0.40604144,0.331,0.12841174,0.00879757552534612,-0.057538875339691486,0.0025167582,0.823632,1.0,0.6994323092129738
Plasmacytoid DC,CD4 T memory,FAM3C,LAMP1,0.20257442,0.084,0.03377592,0.04506426695845589,-0.027044964476996752,0.0028739423,0.70545363,1.0,0.6997563042061448
Erythroid early,Monocyte non-classical,FAM3C,HLA-C,1.3052534,0.0,0.32241145,0.1167863929161738,-0.09341933805688293,0.003970624,0.88094866,1.0,0.7003943638948009
Pre-B small,Pre-B large,LGALS9,CD47,0.72049326,0.0,0.41512847,0.671090194289607,0.7505894907939958,0.008225913,0.8935783,0.1045641808864471,0.7003943638948009
HSPC,HSPC,LGALS9,CD47,0.5093129,0.0,0.25183982,0.3905100890760547,0.12287528975603329,0.0049902927,0.8673728,0.40120869318891605,0.7003990040496438
Granulocyte precursor,Pre-B small,LGALS9,CD47,0.40587223,0.0,0.1576802,0.21815991635122445,0.3440177959799179,0.0031244874,0.83805335,1.0,0.7003990040496438
CD4 T naive,T proliferating,SELL,SELPLG,0.5521955,0.0,0.2519025,0.3600960060503076,0.32351603863998446,0.01123444,0.8673871,0.1420654329092139,0.7013663856159625
CD4 T naive,Monocyte classical,ANXA1,FPR1,0.40583968,0.42,0.16454318,0.34417296830508415,0.10937551735748008,0.013751008,0.84092367,1.0,0.7013663856159625
Monocyte non-classical,Granulocyte precursor,LILRB4,LAIR1,0.18600096,0.0,0.033821575,0.47409925913165674,0.36211470971813053,0.010533179,0.70559394,0.05789331968041655,0.7018921036808768
Plasmacytoid DC,T proliferating,HLA-E,KLRC1_KLRD1,0.7203369,0.994,0.32413366,0.1765346590416304,-0.12960946577229615,0.010939968,0.88122773,1.0,0.7020420751072252
Plasmacytoid DC,T proliferating,HLA-E,KLRC1,0.7203369,0.994,0.32413366,0.1765346590416304,-0.12960946577229615,0.010939968,0.88122773,1.0,0.7020420751072252
T activated,T proliferating,CCL5,CCR5,0.7142492,0.0,0.12159184,0.7332260605997518,0.084399778563126,0.04152188,0.81963336,0.48926387896372586,0.7023346575285965
Monocyte non-classical,Monocyte classical,HBEGF,CD44,0.7054862,0.0,0.251912,0.5416613158294361,0.703320636335304,0.021916486,0.8673893,0.05789331968041655,0.7023346575285965
CD8 T cytotoxic,T proliferating,MIF,TNFRSF14,0.4054747,0.399,0.15039675,0.026373384093938693,-0.08349010179410837,0.0029476448,0.8348185,1.0,0.7023346575285965
Monocyte non-classical,Pre-B small,PTPRC,CD22,0.63939303,0.0,0.25207007,0.256672774254565,0.2753362870513296,0.013364287,0.8674254,0.37137200985952196,0.70330382019708
T proliferating,T activated,FAM3C,HLA-C,1.2973717,0.019,0.32143676,0.11057189848751287,-0.1052760002703455,0.003958621,0.8807898,1.0,0.7036909952902899
Dendritic cell,T proliferating,IL1B,ADRB2,0.21780667,0.0,0.033873644,0.5336974607965479,0.4205152204922699,0.03741541,0.70575374,0.05789331968041655,0.7040265806720156
HSPC,T proliferating,HLA-E,KLRC1,0.720084,1.0,0.32399252,0.1763119135295934,-0.27176572649972053,0.010935204,0.88120496,1.0,0.7042409035336636
HSPC,T proliferating,HLA-E,KLRC1_KLRD1,0.720084,1.0,0.32399252,0.1763119135295934,-0.27176572649972053,0.010935204,0.88120496,1.0,0.7042409035336636
HSPC,Monocyte classical,FAM3C,HLA-C,0.93345106,1.0,0.2521697,-0.18114612436871444,-0.4793492016321266,0.0031055694,0.8674481,1.0,0.7042738740309475
NK,CD8 T memory,MIF,TNFRSF14,0.4047034,0.183,0.12783612,0.007220234676019448,0.10969833241838256,0.0025054761,0.82330555,1.0,0.7052448194397334
Erythroid early,Monocyte non-classical,LGALS9,CD47,0.50301796,0.0,0.25291792,0.4102232374692752,0.2039214826711645,0.0050116554,0.8676183,0.3963821773447346,0.7052448194397334
Dendritic cell,B naive,TNFSF13B,TNFRSF13C,0.72006935,0.0,0.5122445,1.1394923303881785,1.2306973965578791,0.12549026,0.903168,0.002830044776504179,0.7058915471487246
CD8 T cytotoxic,Erythroid early,MIF,TNFRSF14,0.29426068,1.0,0.0338776,-0.16111365168696706,-0.3189645484652059,0.0006639714,0.7057659,1.0,0.7061597355891278
Plasmacytoid DC,Plasmacytoid DC,FAM3C,HLA-C,1.1375226,0.985,0.25323814,-0.03622338932973625,-0.2834064527415334,0.003118728,0.867691,1.0,0.7062166568329715
Pre-B large,CD4 T memory,CD58,CD2,0.5256405,0.0,0.121416934,0.43666154388288114,0.45484907964242016,0.009710808,0.819527,0.06688055159387427,0.7062166568329715
Monocyte non-classical,CD8 T cytotoxic,MIF,CD74,0.72000504,1.0,0.48502886,-0.2470378108003547,-1.2275835791766774,0.0009558523,0.90075433,1.0,0.7069925673383342
Dendritic cell,Dendritic cell,HBEGF,CD44,0.66144556,0.0,0.25324506,0.5276306618277706,0.19582501946370046,0.022032464,0.8676926,0.2288845738079738,0.707189386620197
T proliferating,CD4 T memory,COPA,CD74,0.44382837,1.0,0.12140208,-0.2275815855229642,-1.4780916717508874,0.0011701738,0.81951785,1.0,0.707189386620197
Granulocyte precursor,Monocyte non-classical,MIF,TNFRSF14,0.7196549,0.0,0.36858976,0.4084920912732871,0.5042280202239704,0.007224038,0.8877909,0.15195786084439764,0.708094121162333
Pre-B large,T activated,LGALS9,CD47,0.40413314,0.0,0.15556797,0.26869476064301867,0.1218719785589123,0.0030826326,0.83713615,1.0,0.7081630092109437
HSPC,CD8 T cytotoxic,CD58,CD2,0.46969995,0.0,0.121309206,0.38395131615793276,0.4697885838982234,0.009702193,0.8194613,0.11432020844168508,0.7081630092109437
Monocyte non-classical,Erythroid early,LGALS9,CD44,0.5118887,0.014,0.2532857,0.2467441298364822,-0.1590935532421881,0.0038924075,0.86770177,1.0,0.7081630092109437
Dendritic cell,T activated,FAM3C,CLEC2D,0.22633533,0.935,0.033914827,-0.028130186999339057,-0.17545654402834637,0.003012112,0.70587987,1.0,0.7082915128069533
T proliferating,Dendritic cell,ITGAL_ITGB2,ICAM3,0.5542238,0.0,0.25359234,0.4096765692510429,0.19961542509803684,0.0137948375,0.8677712,0.22414782987748935,0.7091375250147463
Erythroid early,T activated,FAM3C,HLA-C,1.2971417,0.0,0.32030278,0.1099521127503157,-0.13727409638819718,0.003944655,0.88060415,1.0,0.7091962078016523
Dendritic cell,CD4 T memory,HBEGF,CD44,0.66236764,0.0,0.25367326,0.5285759446155929,0.3664640442417344,0.022069717,0.8677895,0.05789331968041655,0.7101131397117463
CD8 T cytotoxic,Monocyte non-classical,ITGAL_ITGB2,ICAM3,0.40344256,0.0,0.13805011,0.18451277315952186,0.23868244871185298,0.007509608,0.8288273,0.6207950997028068,0.7101131397117463
Dendritic cell,CD8 T memory,TNFSF13B,HLA-DPB1,0.71927077,0.0,0.51122075,0.3783274301438245,-0.061123078510181894,0.0061812093,0.9030805,0.9818829616683611,0.7102988264372235
Monocyte classical,Dendritic cell,HLA-F,LILRB2,0.18911842,1.0,0.03403793,0.019929243874968375,-0.16171643683962314,0.0042987247,0.7062558,1.0,0.710422024839447
Pre-B small,Plasmacytoid DC,LGALS9,CD47,0.51788753,0.0,0.25384185,0.39464926437432535,0.5506372727988837,0.0050299633,0.8678276,0.39318878230525217,0.7110894433583652
T proliferating,Pre-B large,SIRPG,CD47,0.7181912,0.0,0.41032657,1.082518543985012,0.6971495128519674,0.051796567,0.8930238,0.05690277328564289,0.7114020923012143
B naive,CD8 T memory,FAM3C,CLEC2D,0.4031574,0.0,0.12956178,0.2841681106260857,0.46860530797983657,0.011506903,0.82427865,0.2848393804741512,0.7120666414467292
Granulocyte precursor,Plasmacytoid DC,TNFSF13B,TFRC,0.45201844,0.0,0.120988004,0.5695298442034407,0.598035650863274,0.01072387,0.8192651,0.05789331968041655,0.7120666414467292
HSPC,Dendritic cell,LGALS9,CD47,0.5118175,0.0,0.2539555,0.3939274299806641,0.13247889191405565,0.0050322157,0.8678533,0.391599340044242,0.7120666414467292
HSPC,Erythroid early,TNFSF13B,TFRC,0.71804434,0.0,0.3836586,1.3176573856899623,0.7645844057740526,0.03400589,0.8897713,0.03572109773272341,0.7125057725278202
Erythroid early,Pre-B small,FAM3C,LAMP1,0.19612707,0.173,0.034089975,0.04206342257469883,-0.02354798244074588,0.0029006645,0.7064143,1.0,0.7125512160266034
Monocyte classical,Monocyte non-classical,GRN,TNFRSF1A,0.6563673,0.0,0.25419724,0.8888175204432922,1.2320950063231708,0.024650835,0.8679078,0.044531634389979216,0.7130447343863724
CD4 T memory,Dendritic cell,SELL,SELPLG,0.40307233,0.0,0.123309985,0.12231860803537056,-0.007834180030506233,0.0054994244,0.8206682,0.911146398808608,0.7130447343863724
HSPC,T proliferating,LGALS9,CD44,0.7171372,0.001,0.42739555,0.369395864628777,0.07909966899477022,0.006568068,0.89495504,0.9572610593235005,0.7136099822933856
T activated,Monocyte classical,CD99,PILRA,0.5702864,0.0,0.2542401,0.45070169726874776,0.4909557388093634,0.011590099,0.8679175,0.059030138697889305,0.7140237225868294
Pre-B small,Dendritic cell,LGALS9,SLC1A5,0.24197102,0.0,0.034195334,0.3699083302818727,0.43273414679372657,0.005325308,0.7067342,0.34539276651876,0.7146790867779893
Erythroid early,Dendritic cell,LGALS9,HAVCR2,0.40298057,0.0,0.15018623,0.907754341206916,0.3807843683151265,0.037674114,0.83472186,0.05789331968041655,0.7150036064576343
Erythroid late,T activated,LGALS9,CD44,0.7318287,0.0,0.25446415,0.27850141462311206,0.3746569462451525,0.0039105173,0.86796796,0.6728017531895943,0.7150036064576343
Plasmacytoid DC,Monocyte non-classical,SELL,SELPLG,0.71672356,0.0,0.32759652,0.5170651651624112,0.5281584009667394,0.01461027,0.88178277,0.05789331968041655,0.7158199871651199
Monocyte non-classical,CD4 T memory,LGALS9,CD47,0.5128721,0.0,0.25447646,0.45222906264866175,0.4499166139625205,0.0050425385,0.86797076,0.3892242182174971,0.7159843864083218
T proliferating,Pre-B small,FAM3C,LAMP1,0.19635716,0.324,0.034210667,0.042683208311895995,0.008450113677105797,0.0029109342,0.7067806,1.0,0.7168056375031714
Monocyte non-classical,Granulocyte precursor,APP,CD74,1.0561248,0.0,0.31678107,0.1445315220646161,-0.43019366342701726,0.0022167403,0.8800217,1.0,0.7169258969622179
T proliferating,Monocyte classical,TNF,VSIR,0.58234406,0.0,0.12044288,0.5762935828621256,0.7642101254906473,0.023758218,0.8189305,0.05789331968041655,0.7169660628484259
T proliferating,T activated,LGALS9,CD44,0.7320678,0.0,0.25506777,0.27897630071708795,0.22391379699102862,0.0039197938,0.8681037,0.6716117437470019,0.7169660628484259
CD4 T naive,Platelet,MIF,CD74,0.4029078,1.0,0.15331315,-0.43945602706373754,-1.6173178766598033,0.0003021361,0.8361384,1.0,0.7169660628484259
Monocyte classical,NK,HLA-E,KLRC2,0.716708,1.0,0.32622203,0.2747245194044914,0.22199383728476518,0.018760532,0.8815634,1.0,0.7174789911235963
Monocyte classical,NK,HLA-E,KLRC2_KLRD1,0.716708,1.0,0.32622203,0.2747245194044914,0.22199383728476518,0.018760532,0.8815634,1.0,0.7174789911235963
Erythroid early,CD4 T memory,MIF,TNFRSF14,0.58405304,0.0,0.25544944,0.23800146630932298,0.13412298877525503,0.0050065853,0.8681893,0.4201197562910258,0.7179486361874814
Erythroid early,Plasmacytoid DC,SPN,ICAM1,0.4785572,0.0,0.12025891,0.8725315970573142,0.5186409963517489,0.03565972,0.8188172,0.05789331968041655,0.7179486361874814
T activated,CD8 T memory,COPA,CD74,0.93253267,0.263,0.31668943,0.06813597971570556,-0.5482231633556499,0.0030525152,0.88000643,1.0,0.7180322167482405
Plasmacytoid DC,Monocyte classical,FAM3C,LAMP1,0.20475546,0.04,0.03428788,0.048482086222815,0.07382799713057223,0.0029175042,0.70701414,1.0,0.7189308127504521
CD4 T naive,NK,CD48,CD244,0.6755737,0.0,0.25616807,0.5649362206252561,0.6099798671093827,0.034073975,0.8683499,0.05789331968041655,0.7189321068350221
Erythroid early,CD8 T memory,LGALS9,CD44,0.71592164,0.0,0.47155562,0.41188186735354887,0.30585883741791897,0.007246705,0.89948803,0.150403317498963,0.7191390619777929
HSPC,CD8 T memory,LGALS9,CD47,0.40238383,0.0,0.16151348,0.24461319502809192,0.15675097939646948,0.0032004449,0.83967674,1.0,0.7199164752005829
HSPC,Pre-B large,FAM3C,HLA-C,0.9483617,1.0,0.25654098,-0.16858082783296066,-0.6199853286220729,0.0031594036,0.868433,1.0,0.7199164752005829
T activated,Monocyte non-classical,CCL5,CCR1,0.78712136,0.0,0.31653863,0.5884120379688178,0.3205873931875369,0.028738137,0.8799813,0.0824098240575926,0.7202464318318061
Erythroid early,T activated,MIF,CD74,0.71510726,1.0,0.4852517,-0.1462727966096907,-1.4375427140568635,0.00095629145,0.9007749,1.0,0.7202464318318061
CD4 T memory,HSPC,MIF,TNFRSF14,0.44620028,0.0,0.119816646,0.04335778334979581,-0.10493506288868809,0.0023483017,0.81854373,1.0,0.7209019490382051
Monocyte classical,T activated,HBEGF,CD44,0.73274785,0.0,0.25678426,0.56098635693285,0.6340875597324219,0.022340378,0.8684872,0.05789331968041655,0.7209019490382051
T activated,Plasmacytoid DC,AREG,ICAM1,0.1896708,0.0,0.034302324,0.3414239846392997,0.1899480811672987,0.012338939,0.7070578,0.24077925761765182,0.7210547246866066
Dendritic cell,T proliferating,SELL,SELPLG,0.7148136,0.0,0.3566092,0.5382903791326743,0.31133002675077937,0.015904188,0.8861345,0.08874865667980505,0.7213543254912116
Plasmacytoid DC,Monocyte non-classical,HLA-F,LILRB2,0.40707776,0.0,0.119700246,0.6810951599591967,0.3386966053140974,0.015117206,0.8184715,0.07031789615139299,0.7218881142574582
Erythroid early,CD8 T memory,CD58,CD2,0.5277952,0.0,0.2570513,0.6567949195279436,0.5569979425369458,0.020558713,0.86854655,0.05789331968041655,0.7218881142574582
Erythroid early,CD4 T naive,LGALS9,CD47,0.40172857,0.0,0.14890054,0.2720212234462491,-0.0010950797036262672,0.0029505154,0.83412784,1.0,0.7228751784234205
