,Platelet,Plasmacytoid DC,Pre-B large,Erythroid late,Erythroid early,B naive,Monocyte classical,NK
AP001160.3,-0.002060357447414369,-0.0058259922053445455,-0.000418215532881336,-0.006357407432875789,0.010874680416399439,0.00564045531025639,-0.022495330871424087,0.011172504231744686
TMEM179B,-0.01423553754936751,0.04946240961377363,0.019741629309038087,0.0005589294766590551,0.036495895511283384,-0.02017281674189754,0.05069030282133331,-0.046742650981924566
NXF1,-0.01200813359752977,0.010392849070862601,0.017559712966777455,-0.004228169188039271,0.03634120249653578,-0.025731207473652654,0.05921416597925141,-0.03977305348457848
STX5,-0.0019867515111205505,0.010709738989193848,0.05141855845730194,-0.012494531921752261,0.027301752411534645,0.0457292229568064,-0.02234558025605696,-0.038131778061195346
AP001160.1,-0.003210834170084335,0.01565170820853436,-0.010262949083462728,-0.017204069864289673,-0.018858726207513856,-0.01644163790881657,-0.01066232006084847,0.030792006961783122
WDR74,-0.017707771963827234,0.040538750042267695,0.001742092302696577,-0.0013408037990727901,0.05670723706731872,-0.008747492629527554,0.06367348401895886,-0.0659813747981981
SLC3A2,-0.009058781029791308,0.04498511680441396,0.04680393470119224,-0.008565645573757474,0.07975311149701864,-0.09517354076943685,-0.0022198915511937585,0.031669157551047517
LGALS12,0.23109708986890581,-0.0003316816077758953,-0.00721597896702129,-0.0016471442890327367,0.0117509518997427,-0.023128605636584837,0.07848641666997025,-0.06089301118779609
RARRES3,-0.008931303021656978,-0.07355459494449001,-0.048633177678426266,-0.07762468249038408,-0.09935777107419148,-0.2048900284652666,-0.1857672280248072,0.3729147178266605
HRASLS2,-0.0020199017281662783,0.003971003817440202,-0.004428126932270631,-0.00821509387615693,-0.009309688034950588,-0.021204800929024444,-0.023150549270642397,0.03893377947789889
PLA2G16,-0.01258564311429881,0.06465302080512322,-0.028125759659548912,-0.033042144771316215,-0.035671379387473265,-0.08862735509956424,-0.016830437873527677,0.09609801149098615
ATL3,-0.008295683740759794,0.02794828988995893,0.02419972825398939,0.011643105808330707,0.059719742181536584,-0.040004836625093514,0.05269275063711335,-0.04111886526163451
RTN3,0.056849696916021555,0.054581120066268106,0.11441225962191853,0.016436571802188476,0.0840877941153834,-0.10259506084983416,0.25191841986898195,-0.17735272001409122
C11orf95,-0.002695453817763556,0.014432287570068874,0.01534747426560482,-0.003783145068749431,0.0053971745231992775,0.0055145958504988195,0.020243763583142175,-0.02573554347152818
SPINDOC,-0.00019238102192042797,0.0027016039128064345,0.05793003598439283,-0.0010441389000662518,0.007609651020171367,-0.00760596171990961,0.004026067744065526,-0.012047710842574071
MARK2,-0.005714570359072447,0.007391858840819986,0.01149003497056155,-0.008718114816292734,0.014375823304823857,-0.02252842623845093,0.05034527195653615,-0.02562373135524867
NAA40,-0.005524515210056397,0.022663673675396415,0.038375740634850074,-6.22647428886124e-05,0.03355858446878614,-0.011419656373856609,-0.012080090657643925,-0.0059757803101626
COX8A,-0.028187872180612167,0.08521035288082862,0.0975387285040321,0.01446281769517841,0.11502368093012891,-0.14951385449662813,0.2649773873079689,-0.1562575531195487
OTUB1,-0.013379188714750403,0.022619679302569456,0.01947885911141313,-0.02272096159770615,0.015562810826301494,-0.026191780496455475,0.000938945967727878,0.012414286388786095
MACROD1,-0.005884528998271459,-0.00854084416704092,0.08483283648813073,0.15232986053244107,0.2971588722818559,-0.05333678186178684,-0.03592610151260456,-0.0900545601036371
AP006333.1,4.48534614048558e-05,-0.0050871577353230595,0.009626371215620709,0.03293039203947144,0.09146588183342953,-0.015705134499837004,-0.01408087604040692,-0.018894398927037925
STIP1,-0.006388438480057598,0.004045215564198224,0.09531253311209367,0.09752543315258042,0.2442130515257677,-0.05590540321845637,-0.01907823520315495,-0.07283148351034129
FERMT3,0.20120694074732695,0.07480875927540742,0.05360407436582071,0.0070620226443487534,0.050429690560662606,-0.07089265742321824,0.030529848390690895,-0.029111345228569903
TRPT1,-0.004741374529098384,0.01663458957711296,0.05453198077262189,0.001186504667545786,0.024859311297571882,0.04648991299517387,-0.025492473064412314,-0.0404559844672838
NUDT22,-0.006917836714079324,0.08308139922766411,0.046342801756782695,-0.010073980966439681,0.03821053228820416,-0.0014170950925569976,0.021398356482346358,-0.05035080754291796
DNAJC4,-0.003815327534942234,0.11670439392825468,0.03197927303261145,-0.029836457548002366,0.0012983550624068906,0.04390742556514361,0.07301480407891199,-0.1088965796155985
VEGFB,-0.006401276021689992,0.17058996582947097,0.02537515667676573,-0.012928254533926382,-0.0029197868887954367,0.025837931870296878,-0.021668370443323273,-0.03702576309681512
FKBP2,-0.00834089579826044,0.16529476962232373,0.03084724001849882,-0.01362084164677609,0.055360732257280006,-0.06569478424216331,0.08562142520807112,-0.06501901567342355
PPP1R14B,-0.011549566529022075,0.375525374674408,0.07325893759517167,0.034799548676494534,0.18122782832189654,-6.63822358157687e-05,0.009666637639503494,-0.16483542751160363
AP001453.2,-0.005075890114967254,0.24376791025156644,0.024322312240030317,-0.008850086550128118,0.001144359225799289,0.02277693263914706,-0.008637565891311936,-0.060376823071303216
PLCB3,0.012248811052775706,0.04235012910231266,0.027171789404715697,0.0015253353072736955,0.04264528947388878,-0.019262849921884942,0.0551834956914151,-0.055536126413240294
BAD,0.007507294501897571,0.023273908237719666,0.05779195591974754,0.026522572060530433,0.10465057633553736,-0.01522004028405352,-0.002617076205678377,-0.046746139250088685
GPR137,0.021226252870336255,0.00918258926040552,0.025194000824403685,-0.0008455116324168141,0.049481170932664735,0.03848308021091202,0.0053862015579059005,-0.0596445593699324
ESRRA,0.004294400878164533,0.008020504065323614,-0.007218875571683219,0.01147246756990824,0.03688472265911007,-0.024102565883423903,0.06370441920873854,-0.04410078866464894
TRMT112,-0.02356703202414239,0.0302708768478435,0.07844223452246726,0.08313394822910113,0.1941238549959715,-0.03656610707190877,-0.07172571585692952,-0.02816737993744107
PRDX5,0.0017306479850965782,0.0535483099771529,0.04967746160354998,-0.02271517666951334,0.028024720714109226,-0.042972857742166304,0.1629971125091897,-0.11084316534256043
AP003774.4,-0.0032140416718067113,-0.0010042046537271242,0.010166434356409427,-0.018086323007012656,-0.020615984602300415,0.011671320628142525,-0.041840199413064515,0.03158928917902463
CCDC88B,-0.010379746446478164,0.014032181952650382,-0.01481985781375248,-0.03156773589376321,-0.033187701385082875,-0.011139892891277913,0.0590218680850828,-0.013808394459031903
RPS6KA4,-0.011291847582097137,0.17192965715844974,0.011425900490416148,-0.01000518440014274,0.012984576218398922,-0.04801983550241199,0.11360243418764905,-0.08205912968927546
AP003774.3,-0.005273212533374924,0.005682072819419268,-0.008346695571110889,-0.009329982612923086,-0.0101754539257933,-0.020145198045431887,0.10950515528941775,-0.057484806322604186
NRXN2,-0.0027127555079589417,0.014621525275179393,0.10147005030009977,-0.006845530682910816,-0.007182370427871642,0.018561254623239393,-0.005157826717185945,-0.030044776380310695
RASGRP2,0.05399903026420977,0.01316854533166015,0.042410110611542845,-0.06352893527483695,-0.07733637614509531,0.09491457396187636,-0.01698630132604931,-0.033957529586207055
PYGM,-0.0014151071282273576,-0.0011232427763890847,-0.00622480858081166,-0.006775199873209228,-0.006857121671389767,0.018668009047499046,-0.020343898035066824,0.006142521284215601
SF1,-0.021632419785795685,0.009009095338888724,0.044092353657808205,-0.07616819165174853,0.0020582540212761603,0.09265427172881946,-0.1545284718853997,0.050179684322483584
AP001462.1,-0.0017431722313675398,-0.0072871138318377285,0.0009257571466549886,-0.0036995026350164213,0.0013817439092808283,0.004732499262735835,-0.021774758370255654,0.014009178401364047
MAP4K2,0.020433441342498554,0.0069200213574917855,0.04997952467327309,-0.025958498113274737,-0.03271218904817327,0.04647784222634183,-0.05251922123970784,0.00692119821709589
MEN1,-0.004126627485260538,0.006682036271008083,0.04687533167279385,0.012589968218285884,0.0647130919922525,-0.002461323792527118,-0.019901926549145688,-0.02011031756337355
EHD1,0.024102412756387647,-0.0154069205326655,-3.1739170269917955e-06,-0.030376135365015156,-0.013860730091985927,-0.0510307999899152,-0.008946640649932792,0.05921475105533138
MIR194-2HG,-0.0012950262405473255,-0.00375305024585119,-0.004419726172732051,-0.005054522175219839,-0.004491839764568298,-0.013934272535183197,-0.0006222125761957946,0.015783166095085635
ATG2A,-0.011541479331733015,-0.02402278362199451,-0.026762681508608784,-0.03717317911298507,-0.020611614656529654,-0.08308243147086893,-0.046518725585243954,0.12565747306790936
PPP2R5B,-0.006627317674410873,0.003504578759287972,-0.005637135084643725,-0.00022513001745177972,0.05041019764336691,0.014609842950576412,-0.01529192275584165,-0.016747692347420795
ARL2,0.011331372563569862,0.011029265903932745,0.058516434761197694,0.13661038089111005,0.2651989540256748,-0.0750263500085007,-0.02025937358494231,-0.06929881298100515
SNX15,-0.0007454919203348294,-0.0006970900717098712,0.01299877601706951,0.007688847794395345,0.0054291149235417184,-0.005597746965426907,-0.0014434716592298116,-0.0009284780290768363
SAC3D1,-0.010515986360921967,0.005614144089779572,0.24991542035094658,0.0997151379973831,0.25709815598439756,-0.05813548645647351,-0.002396723246005671,-0.12052203000245863
NAALADL1,-0.0055904870255951535,-0.003821380086980268,0.015449507743154055,-0.018752617483129834,-0.024033901418701212,-0.019450883201247007,-0.006708848844064506,0.030965925325667054
CDCA5,-0.0048406857391458166,-0.005943736004905593,0.3303072548026268,0.11689902320523089,0.35728546684238993,-0.06951874541353296,-0.016104053585889514,-0.15621922378179956
ZFPL1,-0.008843438271050004,0.01282273908534375,0.027067266939011944,0.01067654853861056,0.05516914496150684,-0.007641877148379988,-0.0008256569392526725,-0.022863939938009163
VPS51,-0.010583926982465906,0.013330396293550864,0.031991363874868506,-0.01591130995538819,0.03784254965457661,0.002081313754985163,-0.03640503409882087,0.007263181040187845
TM7SF2,-0.0051896701125515934,0.024410201104308568,0.040156358451423194,-0.002652101070013197,0.027620831835982955,0.04560491829606992,-0.0516078271090048,-0.019162243226799998
ZNHIT2,-0.004061691060622323,0.0015410243396913191,0.01921352965117245,0.003782939560908401,0.055483715184883424,-0.020496619172971717,-0.03017513469392745,0.01347246184103647
FAU,-0.132624477097223,0.0024017159089725205,-0.026277037927159196,-0.15397048537318708,-0.1009376472831847,0.17859095651687706,-0.10341765446509762,0.026904325363728953
SYVN1,-0.009077293112742192,0.006596317012795606,0.11072401921453567,-0.016118610503029183,0.01659183333614374,0.08572632975717177,-0.022300344643316997,-0.07539479185722589
MRPL49,-0.003854360123233644,-0.019535353204728077,0.03544415668040103,0.03807132541207573,0.12815645888707944,-0.025662981976717163,-0.0750250413216477,0.016845129318032576
AP003068.2,0.362711419891623,-0.006181976006861015,0.011091128788472385,-0.0008086622074190084,0.00750977971869996,0.014981942514100078,-0.017958674375169067,-0.032240477778123375
CAPN1,0.06819355161289142,0.017947189418562708,0.08101104466376019,0.03525498530809021,0.12084424864329939,0.004313031502638452,-0.008112391165754955,-0.07454609746401855
POLA2,-0.006246892107561481,0.004326863381261854,0.12088210572420946,0.07977878265939758,0.21172592291895218,-0.02231237692507878,-0.018217064969665953,-0.08902222979042941
CDC42EP2,-0.0038506204310190216,0.0030915621855313047,-0.0012128573152021841,-0.00780196213835344,-0.004507488912061035,-0.007971240180060263,0.06329574279423127,-0.03660767794673227
DPF2,-0.008041026376773577,0.021719848183206134,0.04638081365559503,0.006940842419608462,0.05793155136722564,-0.012753461765756575,-0.039252349337347815,0.0033347013954556485
TIGD3,-0.003053430968890893,0.024117444167296047,0.026938086260857433,-0.0031670876753897223,0.005909514165940825,0.029076066419575223,0.0024832151806842,-0.03551599673830564
SLC25A45,-0.004310777192959189,-0.011725210927747524,-0.023093393002643955,-0.03310481857552994,-0.03011437699048822,0.007072502854750348,-0.10557401884946699,0.09779310913309386
FRMD8,-0.0036925235064102966,0.012352320512607004,0.018842672621508415,-0.001850386284523701,0.046921806895010465,-0.022825043586412415,-0.007719496067663316,0.0012546877137099937
NEAT1,-0.044737731465073025,0.02322164420347963,-0.03898329107979782,-0.11252018058547586,-0.03834291728585115,-0.19380152571100437,0.6230669702389513,-0.2570253339607618
MALAT1,-0.17231153740194113,-0.04703047036579284,-0.11899468795522535,-0.6431343052431516,-0.31339266404174043,0.1056033535328314,-0.32450256616168166,0.47156657383217265
AP000769.2,-0.0008019497860730752,-0.003485201381095693,-0.004646601214151974,-0.0011686933354369926,0.009848033831436991,-0.015269437124012344,-0.004708657749513987,0.013755011935207978
SCYL1,0.0007837472681254787,0.018860860860771784,0.019435396557807526,0.005273680907422783,0.056115167110921155,-0.02448408903332022,0.002035591945527394,-0.011305300058368876
LTBP3,-0.0037507734463681362,-0.005657615853730425,0.02532531762389421,-0.01188920285123501,0.007107172928148998,0.003795467584236835,-0.048072447181228085,0.028719357035479502
SSSCA1,-0.015083437363368419,0.004965791718449403,0.03590519168360076,0.08705736494336591,0.2250373879789395,-0.06337582848477093,0.032564367161624586,-0.08255809327675025
FAM89B,-0.0007473270635076799,0.012924339423011194,0.009767358042409885,-0.01457286197449564,0.027053925022723278,-0.059147817411269996,0.04447085458904521,0.002835431299225696
EHBP1L1,-0.015199557178196378,0.022652568343421373,-0.012589469490649187,-0.015633472353129983,0.027115905600440967,-0.05158771325166732,0.22735987781854924,-0.13240266827031194
KCNK7,-0.002013521396754446,0.004744284678400863,0.0005392078820641762,-0.000984125914062705,0.0027699981671906,-0.007531302824933157,0.01977010247778228,-0.010205276574124223
MAP3K11,-0.009679477224113196,0.01371008536291282,0.01835739827285498,-0.004735275882681529,0.02736819651402014,-0.04365354170534718,0.0892211941695518,-0.04555643599143621
PCNX3,-0.005052201996768408,0.007992237079250595,0.0066458955956124055,-0.005081250067975175,0.024590174738143438,-0.02181334040494604,0.038220254237345486,-0.020963844857133516
SIPA1,-0.01360092357110322,-0.009741385956174877,0.0057273618365178,-0.03301785205951054,-0.022396455547761963,0.007480674515331988,-0.011634754132172107,0.020487843834201463
RELA,0.000912640854386534,0.01992522941782449,0.01645729772930282,-0.006789219334073841,0.023822199440855146,-0.0217480093493037,-0.013382647547071908,0.012582251593686112
KAT5,-0.00837628982872251,-0.001846727878939649,0.045878880875486,0.011796243368294613,0.06740938677776354,-0.005065417239626792,-0.014328805849921225,-0.020747176414657554
RNASEH2C,-0.009564618930473239,0.035546270991860564,0.12082336210941,0.07287367676465492,0.17729314371344856,-0.021292482303177738,0.0847482932018204,-0.15686731153544334
AP5B1,-0.008430378928150467,0.00014242599169348816,0.00018613745082040437,-0.011850023130227419,0.010174238914321,-0.02474110362262211,0.11348063298485947,-0.06384938114806288
CFL1,-0.011462928507184224,0.06611008862581046,0.10834278165834862,-0.03206955982689743,0.054455685234112726,-0.11806456594393493,0.14981929103313602,-0.063696185417849
MUS81,-0.003427416275206801,0.0005180823089963809,0.04008245514810812,0.011213107219232426,0.0752594083692604,-0.006557704416792035,-0.04486271972417615,0.0004449025947723528
